App,Category,Reviews,Size,Installs,IsFree,Price,Age,Genre,Last_Updated,Current_Ver,Android_Ver,Rating,Size_MB,Last_Updated_Year,Version,Min_Android,Is_Free,Category_Code,Price_Code,Genre_Code
Jarvis artificial intelligent,FAMILY,253,14M,10000.0,Free,0,Everyone,Entertainment,28-Mar-18,1.1,2.3 and up,3.9,14.0,2018.0,1.1,2.3,1,12,0,52
Age of AI: War Strategy,FAMILY,71,5.7M,500.0,Paid,2.49,Everyone,Strategy,14-Mar-18,1.8,4.0 and up,4.6,5.7,2018.0,1.8,4.0,0,12,33,101
DREAM-e: Dream Analysis A.I.,LIFESTYLE,89,939k,10000.0,Free,0,Everyone,Lifestyle,18-Feb-13,2.3,2.1 and up,3.8,0.9169921875,2013.0,2.3,2.1,1,19,0,65
Animal Jam - Play Wild!,FAMILY,361734,58M,5000000.0,Free,0,Everyone,Casual;Pretend Play,2-Aug-18,28.0.14,4.1 and up,4.6,58.0,2018.0,28.0,4.1,1,12,0,33
AJ Jump: Animal Jam Kangaroos!,GAME,2975,42M,50000.0,Paid,1.99,Everyone,Arcade,7-Mar-16,1.6,4.0 and up,4.4,42.0,2016.0,1.6,4.0,0,15,15,7
AJ Academy: Amazing Animals,FAMILY,1564,35M,50000.0,Free,0,Everyone,Educational;Education,25-May-18,1.1.0,4.1 and up,4.5,35.0,2018.0,1.1,4.1,1,12,0,50
Dash Tag - Fun Endless Runner!,FAMILY,6750,43M,100000.0,Free,0,Everyone,Casual,13-Jun-18,2.0.3,4.3 and up,4.5,43.0,2018.0,2.0,4.3,1,12,0,27
Jamaa Amino for Animal Jam,SOCIAL,3873,63M,10000.0,Free,0,Teen,Social,13-Jul-18,1.8.19106,4.0.3 and up,4.7,63.0,2018.0,1.8,4.0,1,28,0,98
Tunnel Town,FAMILY,74744,60M,1000000.0,Free,0,Everyone,Strategy,26-Jul-18,1.5.6,4.1 and up,4.4,60.0,2018.0,1.5,4.1,1,12,0,101
Club Penguin Island,FAMILY,107441,32M,1000000.0,Free,0,Everyone,Casual;Action & Adventure,10-Jul-18,1.10.5,4.4 and up,2.8,32.0,2018.0,1.1,4.4,1,12,0,28
AJ Official,FAMILY,31,7.3M,500.0,Free,0,Everyone,Education,3-May-17,0.1,2.3 and up,4.6,7.3,2017.0,0.1,2.3,1,12,0,39
AJ Bell Youinvest,FINANCE,135,5.3M,10000.0,Free,0,Everyone,Finance,4-Jun-18,2.13.0.65,4.4 and up,2.8,5.3,2018.0,2.13,4.4,1,13,0,59
Blackjack aj Poker,GAME,8,4.2M,1000.0,Free,0,Teen,Card,19-Oct-16,1.1,2.3.3 and up,3.8,4.2,2016.0,1.1,2.3,1,15,0,23
Bonza Poly Art - Tenkyu Animal Jam for Kids,FAMILY,22,31M,1000.0,Free,0,Everyone,Puzzle,3-Aug-18,1.0.9,4.1 and up,4.1,31.0,2018.0,1.0,4.1,1,12,0,80
AJ Player,VIDEO_PLAYERS,18,1.7M,100.0,Free,0,Everyone,Video Players & Editors,22-Apr-18,1.6.3.1,5.0 and up,4.8,1.7,2018.0,1.6,5.0,1,32,0,110
Hey AJ! It's Bedtime!,FAMILY,1,63M,10.0,Paid,4.99,Everyone,Education,4-Apr-18,1.0.59,2.3 and up,5.0,63.0,2018.0,1.0,2.3,0,12,69,39
AJ Percent Off Calculator,SHOPPING,134,45k,10000.0,Free,0,Everyone,Shopping,4-Jun-13,1.2,2.2 and up,4.4,0.0439453125,2013.0,1.2,2.2,1,27,0,93
Watch Face Swiss AJ-6,PERSONALIZATION,21,3.6M,100.0,Paid,0.99,Everyone,Personalization,20-Sep-17,1.35,4.3 and up,4.1,3.6,2017.0,1.35,4.3,0,24,1,77
AJ Styles HD Wallpapers,ART_AND_DESIGN,48,25M,5000.0,Free,0,Everyone,Art & Design,4-Aug-18,1.1.1,4.1 and up,4.8,25.0,2018.0,1.1,4.1,1,1,0,10
AJ Styles Wallpaper 2018 - AJ Styles HD Wallpaper,ART_AND_DESIGN,18,3.6M,1000.0,Free,0,Everyone,Art & Design,22-Mar-18,1.1,4.0 and up,4.0,3.6,2018.0,1.1,4.0,1,1,0,10
AJ Gray Dark Icon Pack,PERSONALIZATION,2,35M,10.0,Paid,0.99,Everyone,Personalization,29-Apr-18,1.1,4.1 and up,5.0,35.0,2018.0,1.1,4.1,0,24,1,77
Little Pets Animal Guardians,FAMILY,18893,91M,100000.0,Free,0,Everyone,Casual;Pretend Play,9-Jun-18,1.4.1,4.0.3 and up,4.6,91.0,2018.0,1.4,4.0,1,12,0,33
AJ Blue Icon Pack,PERSONALIZATION,4,31M,50.0,Paid,0.99,Everyone,Personalization,27-Apr-18,1.1,4.1 and up,5.0,31.0,2018.0,1.1,4.1,0,24,1,77
AJ Rafael Music Lessons,FAMILY,1,8.2M,10.0,Free,0,Everyone,Entertainment,29-Nov-17,1.2.1,4.1 and up,5.0,8.2,2017.0,1.2,4.1,1,12,0,52
How it works: AK-74N,FAMILY,1031,48M,100000.0,Free,0,Everyone,Entertainment,9-Jan-18,2.1.9f0,4.0.3 and up,4.4,48.0,2018.0,2.1,4.0,1,12,0,52
AK-47: Simulator and Shooting,FAMILY,345,14M,100000.0,Free,0,Everyone 10+,Simulation,11-Nov-16,1.3.0,3.0 and up,4.0,14.0,2016.0,1.3,3.0,1,12,0,94
AK 47 Live Wallpaper,PERSONALIZATION,585,4.4M,50000.0,Free,0,Everyone,Personalization,20-Jun-18,1.3,4.1 and up,4.1,4.4,2018.0,1.3,4.1,1,24,0,77
AK Interactive,FAMILY,734,13M,10000.0,Free,0,Everyone,Entertainment,12-Jul-18,2.5,4.0 and up,4.3,13.0,2018.0,2.5,4.0,1,12,0,52
AK-47 3D,GAME,91,24M,10000.0,Free,0,Everyone,Action,25-Dec-16,3.2,2.3 and up,3.7,24.0,2016.0,3.2,2.3,1,15,0,1
Book of AK-47,LIFESTYLE,6,3.4M,500.0,Free,0,Everyone,Lifestyle,1-Mar-16,1.0.2,4.0.3 and up,3.8,3.4,2016.0,1.0,4.0,1,19,0,65
Weapon AK-74 Live Wallpaper,PERSONALIZATION,25,46M,1000.0,Free,0,Everyone,Personalization,28-Mar-17,1.2,4.0.3 and up,3.3,46.0,2017.0,1.2,4.0,1,24,0,77
RULES OF SURVIVAL,GAME,1343106,56M,10000000.0,Free,0,Teen,Action,1-Aug-18,1.180271.184729,4.0 and up,4.2,56.0,2018.0,1.180271,4.0,1,15,0,1
AK47 Assault Rifle,TOOLS,54,2.8M,10000.0,Free,0,Everyone,Tools,2-May-15,1.0.0.1,2.2 and up,3.9,2.8,2015.0,1.0,2.2,1,30,0,104
AK Phone,COMMUNICATION,9,4.2M,5000.0,Free,0,Everyone,Communication,29-May-17,3.8.8,2.2 and up,4.4,4.2,2017.0,3.8,2.2,1,7,0,36
AK Booster,TOOLS,71,7.0M,10000.0,Free,0,Everyone,Tools,2-May-18,2.0.1.966,4.4 and up,3.8,7.0,2018.0,2.0,4.4,1,30,0,104
GUN ZOMBIE,GAME,243121,38M,5000000.0,Free,0,Teen,Arcade,17-Oct-14,5.3,2.3 and up,4.4,38.0,2014.0,5.3,2.3,1,15,0,7
AK Lodi Films,VIDEO_PLAYERS,23,2.1M,100.0,Free,0,Everyone,Video Players & Editors,11-Aug-15,1.1,4.0 and up,4.9,2.1,2015.0,1.1,4.0,1,32,0,110
Gun Mod: Guns in Minecraft PE,FAMILY,33812,12M,5000000.0,Free,0,Teen,Entertainment,30-Jul-18,2.5,4.1 and up,3.6,12.0,2018.0,2.5,4.1,1,12,0,52
Shoot Strike War Fire,GAME,82827,20M,10000000.0,Free,0,Teen,Arcade,13-Jul-18,1.1.5,4.0 and up,4.1,20.0,2018.0,1.1,4.0,1,15,0,7
AL.com,NEWS_AND_MAGAZINES,803,8.0M,50000.0,Free,0,Everyone 10+,News & Magazines,23-Jul-18,3.7.10-0d44b899,4.1 and up,3.4,8.0,2018.0,3.7,4.1,1,22,0,72
University of Alabama,FAMILY,302,3.0M,50000.0,Free,0,Everyone,Education,30-Nov-17,3.3,4.1 and up,4.5,3.0,2017.0,3.3,4.1,1,12,0,39
Alabama Gameday Live,SPORTS,19,12M,1000.0,Free,0,Everyone,Sports,18-May-18,2.0.1,4.2 and up,4.7,12.0,2018.0,2.0,4.2,1,29,0,99
Alabama DMV Permit Test - AL,FAMILY,218,29M,10000.0,Free,0,Everyone,Education,15-Feb-18,6.0.3,4.4 and up,4.3,29.0,2018.0,6.0,4.4,1,12,0,39
Al-Quran (Free),BOOKS_AND_REFERENCE,218451,4.7M,10000000.0,Free,0,Everyone,Books & Reference,20-May-18,3.2.3,4.0 and up,4.6,4.7,2018.0,3.2,4.0,1,4,0,19
Al Quran (Tafsir & by Word),BOOKS_AND_REFERENCE,57400,14M,500000.0,Free,0,Everyone,Books & Reference,30-Jul-18,1.6.5,4.0 and up,4.8,14.0,2018.0,1.6,4.0,1,4,0,19
Al Quran Indonesia,BOOKS_AND_REFERENCE,445756,16M,10000000.0,Free,0,Everyone,Books & Reference,15-May-18,2.6.22,4.0 and up,4.8,16.0,2018.0,2.6,4.0,1,4,0,19
Al Quran Al karim,BOOKS_AND_REFERENCE,41608,49M,1000000.0,Free,0,Everyone,Books & Reference,5-Nov-17,1.1.7,2.2 and up,4.6,49.0,2017.0,1.1,2.2,1,4,0,19
Al jazeera TV,FAMILY,9952,3.7M,100000.0,Free,0,Teen,Entertainment,5-Jul-16,1.0.0,4.0.3 and up,4.6,3.7,2016.0,1.0,4.0,1,12,0,52
Quran for All (Al-Huda Int.),FAMILY,6696,5.3M,100000.0,Free,0,Everyone,Education,7-Feb-18,3.1.0,4.0 and up,4.8,5.3,2018.0,3.1,4.0,1,12,0,39
AL Voice Recorder,PRODUCTIVITY,4832,2.4M,1000000.0,Free,0,Everyone,Productivity,22-Nov-16,2.1.7.3,3.0 and up,3.6,2.4,2016.0,2.1,3.0,1,26,0,79
Al Quran MP3 - Quran Reading®,FAMILY,47463,22M,1000000.0,Free,0,Everyone,Education,24-Apr-18,4.4,4.0.3 and up,4.7,22.0,2018.0,4.4,4.0,1,12,0,39
Al'Quran Bahasa Indonesia PRO,BOOKS_AND_REFERENCE,1340,11M,10000.0,Paid,4.49,Everyone,Books & Reference,16-May-18,4.0.5,2.2 and up,4.7,11.0,2018.0,4.0,2.2,0,4,63,19
Hafizi Quran 15 lines per page,BOOKS_AND_REFERENCE,55011,68M,1000000.0,Free,0,Everyone,Books & Reference,2-Nov-17,1.1.3,4.1 and up,4.7,68.0,2017.0,1.1,4.1,1,4,0,19
12 Step Meditations & Sober Prayers AA NA AL-ANON,LIFESTYLE,759,15M,50000.0,Free,0,Everyone 10+,Lifestyle,22-Jan-18,1.4.5,4.1 and up,4.7,15.0,2018.0,1.4,4.1,1,19,0,65
Taha Al Junaid Quran Mp3,LIFESTYLE,518,4.2M,50000.0,Free,0,Everyone,Lifestyle,25-Mar-17,1.1,2.3.3 and up,4.6,4.2,2017.0,1.1,2.3,1,19,0,65
Hisnul Al Muslim - Hisn Invocations & Adhkaar,BOOKS_AND_REFERENCE,3234,85M,100000.0,Free,0,Everyone,Books & Reference,26-Dec-17,1.7.22,4.1 and up,4.6,85.0,2017.0,1.7,4.1,1,4,0,19
I Am Rich Premium,FINANCE,1867,4.7M,50000.0,Paid,399.99,Everyone,Finance,12-Nov-17,1.6,4.0 and up,4.1,4.7,2017.0,1.6,4.0,0,13,61,59
I am rich(premium),FINANCE,472,965k,5000.0,Paid,399.99,Everyone,Finance,1-May-17,3.4,4.4 and up,3.5,0.9423828125,2017.0,3.4,4.4,0,13,61,59
I am Rich Premium Plus,FINANCE,459,2.0M,10000.0,Paid,18.99,Everyone,Finance,17-Feb-18,1.1,4.0.3 and up,4.6,2.0,2018.0,1.1,4.0,0,13,28,59
I Am Innocent,GAME,208501,56M,1000000.0,Free,0,Teen,Adventure,23-Jul-18,2.8.307,4.0.3 and up,4.4,56.0,2018.0,2.8,4.0,1,15,0,3
I Am Rich,FAMILY,217,4.9M,10000.0,Paid,389.99,Everyone,Entertainment,22-Jun-18,1.5,4.2 and up,3.6,4.9,2018.0,1.5,4.2,0,12,58,52
I am Bread,GAME,630,20M,10000.0,Paid,4.99,Everyone,Adventure,26-Oct-16,1.6.1,4.4 and up,4.0,20.0,2016.0,1.6,4.4,0,15,69,3
Where Am I At?,TRAVEL_AND_LOCAL,39,12M,10000.0,Free,0,Everyone,Travel & Local,8-Oct-16,1.2,4.1 and up,3.8,12.0,2016.0,1.2,4.1,1,31,0,106
Coast To Coast AM Insider,NEWS_AND_MAGAZINES,4581,21M,100000.0,Free,0,Everyone,News & Magazines,4-Jan-18,5.0.108,4.4 and up,3.9,21.0,2018.0,5.0,4.4,1,22,0,72
I AM RICH PRO PLUS,FINANCE,36,41M,1000.0,Paid,399.99,Everyone,Finance,25-Jun-18,1.0.2,4.1 and up,4.0,41.0,2018.0,1.0,4.1,0,13,61,59
What Am I? - Brain Teasers,GAME,4537,15M,100000.0,Free,0,Everyone,Trivia,5-Apr-17,2.2,4.0.3 and up,4.2,15.0,2017.0,2.2,4.0,1,15,0,108
Who am I? (Biblical),GAME,5849,5.1M,500000.0,Free,0,Everyone,Trivia,13-Sep-17,1.2.2_comAds,4.0.3 and up,4.5,5.1,2017.0,1.2,4.0,1,15,0,108
DWWW 774 Ultimate AM Radio,NEWS_AND_MAGAZINES,327,31M,10000.0,Free,0,Everyone,News & Magazines,26-Jun-18,4.0.9,4.1 and up,4.7,31.0,2018.0,4.0,4.1,1,22,0,72
Anno: Build an Empire,FAMILY,33944,28M,1000000.0,Free,0,Everyone 10+,Strategy,10-Mar-16,2.0.0,4.1 and up,3.5,28.0,2016.0,2.0,4.1,1,12,0,101
Vikings: an Archer's Journey,GAME,10256,39M,1000000.0,Free,0,Everyone,Action,11-Dec-17,2.1.0,4.3 and up,4.5,39.0,2017.0,2.1,4.3,1,15,0,1
Trell: An app for Explorers | Best Wanderlust App,LIFESTYLE,8004,34M,100000.0,Free,0,Teen,Lifestyle,31-Jul-18,3.4.8,4.1 and up,4.6,34.0,2018.0,3.4,4.1,1,19,0,65
The Sims™ FreePlay,FAMILY,931503,31M,10000000.0,Free,0,Teen,Simulation,16-Jul-18,5.39.1,4.0.3 and up,4.3,31.0,2018.0,5.39,4.0,1,12,0,94
My Emma :),FAMILY,245839,76M,10000000.0,Free,0,Everyone,Casual,3-Apr-17,2.7.0,4.1 and up,4.1,76.0,2017.0,2.7,4.1,1,12,0,27
League of Gamers - Be an E-Sports Legend!,SPORTS,68072,40M,5000000.0,Free,0,Everyone,Sports,26-Jul-18,1.1.7,4.1 and up,4.5,40.0,2018.0,1.1,4.1,1,29,0,99
Draw a Stickman: EPIC Free,GAME,210317,46M,10000000.0,Free,0,Everyone 10+,Adventure,10-Apr-15,1.4.3.104,2.3.3 and up,4.2,46.0,2015.0,1.4,2.3,1,15,0,3
My Horse,FAMILY,1333338,8.7M,10000000.0,Free,0,Everyone,Casual,23-May-18,1.34.1,2.3.3 and up,4.5,8.7,2018.0,1.34,2.3,1,12,0,27
My Boo - Your Virtual Pet Game,FAMILY,899748,80M,10000000.0,Free,0,Everyone,Casual,3-Aug-18,2.11,4.1 and up,4.4,80.0,2018.0,2.11,4.1,1,12,0,27
Create apps fast with beautiful design and no code,BUSINESS,23729,24M,1000000.0,Free,0,Everyone,Business,14-May-18,7.2,4.4 and up,3.7,24.0,2018.0,7.2,4.4,1,5,0,22
THE KING OF FIGHTERS-A 2012(F),GAME,406511,21M,5000000.0,Free,0,Teen,Action,21-Oct-16,1.0.5,4.0.3 and up,4.4,21.0,2016.0,1.0,4.0,1,15,0,1
Diary with lock password,LIFESTYLE,179139,9.7M,5000000.0,Free,0,Everyone,Lifestyle,1-Nov-17,3.5.3,4.0.3 and up,4.3,9.7,2017.0,3.5,4.0,1,19,0,65
Fast like a Fox,GAME,104389,12M,5000000.0,Free,0,Everyone,Adventure,17-Apr-18,1.4.0,4.2 and up,4.3,12.0,2018.0,1.4,4.2,1,15,0,3
Girls Craft: Exploration,FAMILY,130689,57M,5000000.0,Free,0,Everyone 10+,Simulation,3-Aug-18,1.32,4.2 and up,3.8,57.0,2018.0,1.32,4.2,1,12,0,94
The PCH App,LIFESTYLE,234971,81M,1000000.0,Free,0,Everyone,Lifestyle,25-Jul-18,2.8.7.78579,4.4 and up,4.5,81.0,2018.0,2.8,4.4,1,19,0,65
AO Surgery Reference,MEDICAL,2570,3.8M,100000.0,Free,0,Everyone,Medical,10-May-17,1.2.6,4.0 and up,4.7,3.8,2017.0,1.2,4.0,1,21,0,68
ao,FAMILY,14145,5.9M,1000000.0,Free,0,Everyone,Strategy,8-Jun-16,1.0.9,4.0 and up,3.5,5.9,2016.0,1.0,4.0,1,12,0,101
AO Player,EVENTS,9,3.3M,1000.0,Free,0,Everyone,Events,20-Dec-17,1.1.4,4.4 and up,4.0,3.3,2017.0,1.1,4.4,1,11,0,58
Ao Oni2,GAME,21223,48M,1000000.0,Free,0,Teen,Adventure,20-Apr-18,1.6.6,4.1 and up,4.1,48.0,2018.0,1.6,4.1,1,15,0,3
A. O. Smith,TOOLS,32,33M,10000.0,Free,0,Everyone,Tools,21-May-18,3.0.22,4.0 and up,4.2,33.0,2018.0,3.0,4.0,1,30,0,104
Arena of Valor: 5v5 Arena Game,GAME,438911,99M,10000000.0,Free,0,Teen,Action,28-Jun-18,1.23.1.2,4.0.3 and up,4.4,99.0,2018.0,1.23,4.0,1,15,0,1
PlacarTv Futebol Ao Vivo,COMMUNICATION,2063,4.5M,100000.0,Free,0,Everyone,Communication,3-Jun-18,1.0.3,4.0 and up,4.1,4.5,2018.0,1.0,4.0,1,7,0,36
Virtual lover,FAMILY,45771,28M,1000000.0,Free,0,Mature 17+,Entertainment,8-Jun-18,1.39,4.1 and up,4.6,28.0,2018.0,1.39,4.1,1,12,0,52
The Hunt for the Lost Treasure,FAMILY,7148,8.1M,100000.0,Paid,2.99,Everyone,Adventure;Brain Games,13-Sep-17,1.8,4.0.3 and up,4.6,8.1,2017.0,1.8,4.0,0,12,40,5
Attack the Light,FAMILY,19209,21M,100000.0,Paid,2.99,Everyone,Role Playing;Action & Adventure,23-Feb-16,1.1.4,4.0 and up,4.7,21.0,2016.0,1.1,4.0,0,12,40,89
Princess Closet : Otome games free dating sim,FAMILY,29495,56M,1000000.0,Free,0,Teen,Simulation,24-May-18,1.11.0,4.0.3 and up,4.5,56.0,2018.0,1.11,4.0,1,12,0,94
365Scores - Live Scores,SPORTS,666246,25M,10000000.0,Free,0,Everyone,Sports,29-Jul-18,5.5.9,4.1 and up,4.6,25.0,2018.0,5.5,4.1,1,29,0,99
PES 2018 PRO EVOLUTION SOCCER,SPORTS,1721943,26M,10000000.0,Free,0,Everyone,Sports,27-Jun-18,2.3.2,5.0 and up,4.4,26.0,2018.0,2.3,5.0,1,29,0,99
Mobile Legends: Bang Bang,GAME,8219586,99M,100000000.0,Free,0,Teen,Action,24-Jul-18,1.2.97.3042,4.0.3 and up,4.4,99.0,2018.0,1.2,4.0,1,15,0,1
Kill Shot Bravo: Sniper FPS,GAME,579519,99M,10000000.0,Free,0,Mature 17+,Action,18-Jul-18,5.1,4.1 and up,4.4,99.0,2018.0,5.1,4.1,1,15,0,1
Tennis Champion 3D - Online Sports Game,SPORTS,170973,43M,5000000.0,Free,0,Everyone,Sports,6-Jun-18,2.1,4.1 and up,4.0,43.0,2018.0,2.1,4.1,1,29,0,99
Legion of Heroes,FAMILY,143087,69M,1000000.0,Free,0,Everyone 10+,Role Playing,12-Jul-18,1.9.22,4.0 and up,4.3,69.0,2018.0,1.9,4.0,1,12,0,88
Soccer Star 2018 Top Leagues · MLS Soccer Games,SPORTS,652940,90M,10000000.0,Free,0,Teen,Sports,5-Jul-18,1.3.5,4.1 and up,4.6,90.0,2018.0,1.3,4.1,1,29,0,99
virtual lover 3D,FAMILY,5195,64M,100000.0,Free,0,Mature 17+,Entertainment,18-Apr-18,1.3,4.1 and up,4.6,64.0,2018.0,1.3,4.1,1,12,0,52
Range Master: Sniper Academy,SPORTS,91935,39M,10000000.0,Free,0,Everyone,Sports,26-Apr-18,2.1.3,4.1 and up,4.1,39.0,2018.0,2.1,4.1,1,29,0,99
DINO HUNTER: DEADLY SHORES,GAME,1381624,54M,10000000.0,Free,0,Teen,Action,14-Mar-17,3.1.1,3.0 and up,4.4,54.0,2017.0,3.1,3.0,1,15,0,1
FC Barcelona Official App,SPORTS,92522,56M,5000000.0,Free,0,Everyone,Sports,26-Jul-18,4.0.14,4.1 and up,4.6,56.0,2018.0,4.0,4.1,1,29,0,99
Can Your Pet? : Returns - Teen,FAMILY,45370,14M,1000000.0,Free,0,Teen,Simulation,2-Aug-18,2.59.8,2.3 and up,4.3,14.0,2018.0,2.59,2.3,1,12,0,94
Start the Hunt for the Lost Treasure,FAMILY,302,8.1M,10000.0,Free,0,Everyone,Puzzle;Brain Games,13-Sep-17,1.4,4.0.3 and up,3.8,8.1,2017.0,1.4,4.0,1,12,0,82
WGT Golf Game by Topgolf,SPORTS,148083,57M,10000000.0,Free,0,Everyone,Sports,24-Jul-18,1.42.2,4.1 and up,4.3,57.0,2018.0,1.42,4.1,1,29,0,99
3D Holograms Joke,FAMILY,31596,31M,5000000.0,Free,0,Teen,Simulation,23-Dec-16,1.5,2.3 and up,2.9,31.0,2016.0,1.5,2.3,1,12,0,94
Weaphones™ Gun Sim Free Vol 1,FAMILY,598975,39M,10000000.0,Free,0,Everyone,Simulation,17-Jan-18,2.4.0,4.0 and up,4.3,39.0,2018.0,2.4,4.0,1,12,0,94
Hidden Objects Treasure Hunt Adventure Games,FAMILY,275,29M,10000.0,Free,0,Everyone,Puzzle,9-Jul-18,1.0.1,4.4 and up,4.3,29.0,2018.0,1.0,4.4,1,12,0,80
Live Camera Viewer ★ World Webcam & IP Cam Streams,TRAVEL_AND_LOCAL,64164,3.6M,10000000.0,Free,0,Everyone,Travel & Local,7-Apr-18,1.9,4.1 and up,4.0,3.6,2018.0,1.9,4.1,1,31,0,106
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,76616,4.6M,1000000.0,Free,0,Everyone 10+,News & Magazines,25-May-17,4.4.3,4.0 and up,4.5,4.6,2017.0,4.4,4.0,1,22,0,72
AP ENPS Mobile,PRODUCTIVITY,22,545k,5000.0,Free,0,Everyone,Productivity,8-Mar-16,8.0.0130,4.4 and up,4.1,0.5322265625,2016.0,8.0,4.4,1,26,0,79
AP® Guide,FAMILY,3,2.1M,1000.0,Free,0,Everyone,Education,31-Jul-17,1.3,4.0.3 and up,5.0,2.1,2017.0,1.3,4.0,1,12,0,39
WiFi Access Point (hotspot),COMMUNICATION,684,61k,100000.0,Free,0,Everyone,Communication,14-May-15,1.1.2,2.3 and up,3.9,0.0595703125,2015.0,1.1,2.3,1,7,0,36
AP Mobile,FAMILY,117,13M,10000.0,Free,0,Everyone,Education,21-Nov-17,1.03,6.0 and up,4.6,13.0,2017.0,1.03,6.0,1,12,0,39
AP English Language: Practice Tests and Flashcards,FAMILY,19,5.4M,5000.0,Free,0,Everyone,Education,3-Jul-18,1.6.7.1,4.1 and up,4.5,5.4,2018.0,1.6,4.1,1,12,0,39
AP Planner,FAMILY,45,1.3M,5000.0,Free,0,Everyone,Education,3-Aug-15,1.1,2.1 and up,2.9,1.3,2015.0,1.1,2.1,1,12,0,39
Access Point Browser,TOOLS,25,2.5M,1000.0,Free,0,Everyone,Tools,22-Sep-17,3.11,4.3 and up,4.2,2.5,2017.0,3.11,4.3,1,30,0,104
Study AP World History,FAMILY,513,1.6M,10000.0,Free,0,Everyone,Education,18-Jul-16,1.1.2,4.0.3 and up,4.6,1.6,2016.0,1.1,4.0,1,12,0,39
UniFi,TOOLS,11018,25M,500000.0,Free,0,Everyone,Tools,25-Jul-18,1.7.0,4.1 and up,4.7,25.0,2018.0,1.7,4.1,1,30,0,104
Ap Video Downloader for fb New 2018,TOOLS,676,5.4M,100000.0,Free,0,Everyone,Tools,31-Jul-18,3.0.188,4.0.3 and up,4.2,5.4,2018.0,3.0,4.0,1,30,0,104
HotSpot Tethering Free/WiFi AP,TOOLS,478,2.0M,100000.0,Free,0,Everyone,Tools,12-Sep-16,2.003,2.3 and up,3.9,2.0,2016.0,2.003,2.3,1,30,0,104
AP Chemistry Prep: Practice Tests and Flashcards,FAMILY,55,5.4M,10000.0,Free,0,Everyone,Education,3-Jul-18,1.6.7.1,4.1 and up,4.7,5.4,2018.0,1.6,4.1,1,12,0,39
AP Flashcards,FAMILY,88,41M,10000.0,Free,0,Everyone,Education,30-Aug-15,1.3.14,3.1 and up,3.7,41.0,2015.0,1.3,3.1,1,12,0,39
AP World History: Practice Tests and Flashcards,FAMILY,21,5.4M,5000.0,Free,0,Everyone,Education,3-Jul-18,1.6.7.1,4.1 and up,4.8,5.4,2018.0,1.6,4.1,1,12,0,39
"AP Biology Prep: Practice Tests, Flashcards",FAMILY,87,5.4M,10000.0,Free,0,Everyone,Education,3-Jul-18,1.6.7.1,4.1 and up,4.6,5.4,2018.0,1.6,4.1,1,12,0,39
AP Biology Study Guide + Quiz,FAMILY,105,9.0M,10000.0,Free,0,Everyone,Education,22-Mar-16,1.5.1,4.1 and up,4.4,9.0,2016.0,1.5,4.1,1,12,0,39
Reuters News,NEWS_AND_MAGAZINES,13166,25M,1000000.0,Free,0,Everyone 10+,News & Magazines,6-Jun-18,3.4.4,4.1 and up,4.3,25.0,2018.0,3.4,4.1,1,22,0,72
500 AP World History Questions,FAMILY,7,1.2M,100.0,Paid,9.99,Everyone,Education,1-Nov-13,1.2,1.6 and up,4.7,1.2,2013.0,1.2,1.6,0,12,85,39
AP Physics 1 Prep: Practice Tests and Flashcards,FAMILY,29,5.3M,5000.0,Free,0,Everyone,Education,3-Jul-18,1.6.7.1,4.1 and up,4.4,5.3,2018.0,1.6,4.1,1,12,0,39
AP Psychology Prep: Practice Tests and Flashcards,FAMILY,242,5.4M,50000.0,Free,0,Everyone,Education,3-Jul-18,1.6.7.1,4.1 and up,4.5,5.4,2018.0,1.6,4.1,1,12,0,39
meStudying: AP English Lit,FAMILY,1,655k,10.0,Paid,4.99,Everyone,Education,31-Aug-13,1.3,2.0.1 and up,5.0,0.6396484375,2013.0,1.3,2.0,0,12,69,39
APN Settings,TOOLS,3743,5.6M,1000000.0,Free,0,Everyone,Tools,3-Aug-18,6.4,4.1 and up,3.7,5.6,2018.0,6.4,4.1,1,30,0,104
AP Math & Computer Science,FAMILY,37,9.5M,5000.0,Free,0,Everyone,Education,19-Jul-15,2.16,2.3 and up,3.7,9.5,2015.0,2.16,2.3,1,12,0,39
AP Statistics Prep: Practice Tests and Flashcards,FAMILY,19,5.4M,5000.0,Free,0,Everyone,Education,3-Jul-18,1.6.7.1,4.1 and up,4.2,5.4,2018.0,1.6,4.1,1,12,0,39
eChallan Andhra Pradesh (AP),SOCIAL,5,2.6M,1000.0,Free,0,Teen,Social,15-Feb-18,1.0.0.4,4.1 and up,3.0,2.6,2018.0,1.0,4.1,1,28,0,98
AP Art History Flashcards,FAMILY,1,96M,10.0,Paid,29.99,Mature 17+,Education,19-Jan-16,3.3,4.0 and up,5.0,96.0,2016.0,3.3,4.0,0,12,45,39
True Skate,SPORTS,129409,73M,1000000.0,Paid,1.99,Everyone,Sports,4-Aug-18,1.5.1,4.0.3 and up,4.4,73.0,2018.0,1.5,4.0,0,29,15,99
AP European History: Practice Tests and Flashcards,FAMILY,7,5.4M,1000.0,Free,0,Everyone,Education,3-Jul-18,1.6.7.1,4.1 and up,4.7,5.4,2018.0,1.6,4.1,1,12,0,39
